,write_block_req_split,write_cache_req_split,iat_read_avg,iat_write_avg,read_size_avg,write_size_avg,mean,std,block,bits,reduce,runtime_ns
0,19.511367794132795,0.7116565829390259,13.791812019492518,10.656963985601664,33.95629972052655,9.810224049567035,14.739720692043264,10.252637697991323,38141,4,0.0013674044953422785,1001828266
1,19.494011516050385,0.7007276411789424,13.791812019492518,9.52539566105575,33.95629972052655,9.84634001430427,14.552431095434736,10.334375833103172,289596,4,0.002734808990684557,1299230851
2,19.52475298777666,0.6829453377878948,13.78808601981764,8.571851615680597,33.95393441501705,9.81760121072791,14.389861931134625,10.425262164478942,8479,4,0.0041022134860268355,1291335362
3,19.582333398585458,0.6361316773534197,14.007554805998122,7.56644496114553,33.99618245505792,9.84158556868854,14.271705477804831,10.550220300934901,2615,4,0.005469617981369114,1296765488
4,19.56395286196074,0.6254471424559634,14.006972605973866,7.015155438460792,33.99529655959173,9.877716329800597,14.180756823040616,10.608435375874375,289627,4,0.0068370224767113925,1298725257
5,19.375417777826353,0.7183596144848884,13.81228863326966,7.015155438460792,33.82242700615909,9.877710111218525,14.103559763569884,10.51964761225594,48141,4,0.008204426972053671,1300267281
6,19.215964524378805,0.7567649953443077,13.611711652524262,7.015155438460792,33.684212803154125,9.877710111218525,14.026919920846801,10.456142853301927,49234,4,0.00957183146739595,1308489468
7,19.05587931171214,0.7951996764411036,13.413954893423853,7.015155438460792,33.54529875848921,9.877710111218525,13.95053303162427,10.39276563460896,46060,4,0.010939235962738228,1285744733
8,18.895158375411704,0.8336636913186776,13.215614754729602,7.015155438460792,33.40567954324582,9.877710111218525,13.873830319064185,10.329540654578174,425812,4,0.012306640458080506,1288550395
9,18.73379792110524,0.8721570735716626,13.017351889430017,7.015155438460792,33.26534977426533,9.877710111218525,13.796920368008594,10.266468731971266,132198,4,0.013674044953422785,1299983120
10,18.571794124164196,0.9106798568459994,12.823567240454098,7.015155438460792,33.1243040134571,9.877710111218525,13.720535130766784,10.203490621333009,419238,4,0.015041449448765063,1298189466
11,18.409143129401592,0.9492320748390537,12.629668221746732,7.015155438460792,32.98253676709599,9.877710111218525,13.643907623793782,10.140661670245041,129569,4,0.016408853944107342,1301962550
12,18.24584105076623,0.9878137612997068,12.434820419008313,7.015155438460792,32.840042485109144,9.877710111218525,13.566897210977118,10.078004136247424,49245,4,0.01777625843944962,1296287228
13,18.087548610119605,1.025093038238579,12.22979107254131,7.015155438460792,32.701766677640364,9.877710111218525,13.489510824703196,10.018014716047388,133207,4,0.0191436629347919,1304834454
14,17.922955369063708,1.063732744036592,12.038683602522166,7.015155438460792,32.557826998986734,9.877710111218525,13.412677377381419,9.955634372709838,31501,4,0.020511067430134176,1296949281
15,17.762338414161242,1.1013182093696594,11.839748073125099,7.015155438460792,32.41720730004762,9.877710111218525,13.335579591063821,9.895487153211597,130224,4,0.021878471925476456,1304400642
16,17.601449833742365,1.1388482100413295,11.640141861579774,7.015155438460792,32.27619370974974,9.877710111218525,13.258249860798754,9.835717403771044,130353,4,0.023245876420818733,1299290981
17,17.440290132981154,1.1763225913496687,11.439774747794448,7.015155438460792,32.13478561971352,9.877710111218525,13.180673106919683,9.776340909093422,131638,4,0.024613280916161013,1317168242
18,17.278137741669475,1.213908308048608,11.243003502382782,7.015155438460792,31.992347780507817,9.877710111218525,13.103377147048,9.71694112006074,130517,4,0.02598068541150329,1299741328
19,17.11462219822922,1.251689194545984,11.046791253445017,7.015155438460792,31.848551028181653,9.877710111218525,13.025753204013533,9.657457412931949,130518,4,0.02734808990684557,1296013963
20,16.950458935109243,1.2894982970943356,10.853221564878226,7.015155438460792,31.704021256062177,9.877710111218525,12.948344267137216,9.598108263397684,130840,4,0.028715494402187847,1296033286
21,16.792585323373803,1.3257445700694706,10.658201503488982,7.015155438460792,31.56487420668393,9.877710111218525,12.87237852554925,9.541836414072494,49277,4,0.030082898897530127,1314818521
22,16.628609632423434,1.363273802607683,10.474667902612266,7.015155438460792,31.420188032195572,9.877710111218525,12.79660081991971,9.483139995256133,434223,4,0.03145030339287241,1296652245
23,16.47208573135168,1.3994890435517735,10.28665754535448,7.015155438460792,31.28177757989404,9.877710111218525,12.722145908305215,9.42794333997941,132769,4,0.032817707888214684,1300474414
24,16.318667865945887,1.434387445855471,10.094771483041663,7.015155438460792,31.14611136908939,9.877710111218525,12.647800618935287,9.374801801135396,49301,4,0.03418511238355696,1295545949
25,16.1646853904389,1.469309878216924,9.903575417037654,7.015155438460792,31.009800894976213,9.877710111218525,12.573372855058167,9.321908030997625,49316,4,0.03555251687889924,1296332645
26,16.01013518225848,1.5042563654643075,9.728212736221783,7.015155438460792,30.872841557332478,9.877710111218525,12.501385231826061,9.268508071353734,49294,4,0.03691992137424152,1297668968
27,15.860990885820197,1.5378814650899637,9.54293069169293,7.015155438460792,30.740533654414968,9.877710111218525,12.429200374449563,9.21823806378009,49309,4,0.0382873258695838,1308234645
28,15.823387658531725,1.5203417729872595,9.458945605644951,6.901524948086133,30.630959850455167,9.805616645197821,12.35679608015051,9.20196625394729,49201,4,0.039654730364926075,1308437167
29,15.661350867998292,1.5566890045159638,9.295396738347122,6.901524948086133,30.486832522851437,9.805616645197821,12.284568454499462,9.145763875413708,49299,4,0.04102213486026835,1303350521
30,15.707841392547346,1.5225746048842297,9.568759984992466,6.111737580075961,30.53241752880486,9.835693928259554,12.213170836594069,9.237326114192431,40335,4,0.04238953935561063,1308610498
31,15.546837787145645,1.5586045935664312,9.427308441971674,6.111737580075961,30.389105252354234,9.835693928259554,12.144881263895584,9.179784327268832,49170,4,0.04375694385095291,1295572507
32,15.59263614174468,1.5171645002535128,9.4416491342969,5.680035458426227,30.401662145755157,9.831343079197023,12.07741507661225,9.242765364711405,48175,4,0.04512434834629519,1303711149
33,15.446603293107321,1.549754334257749,9.289425573113144,5.680035458426227,30.27151521268211,9.831343079197023,12.011446158463928,9.19172117709758,8793,4,0.046491752841637465,1299849259
34,15.31371722796727,1.5793306563908163,9.117058450594225,5.680035458426227,30.15297016018239,9.831343079197023,11.945742505459657,9.147313908484643,469220,4,0.04785915733697974,1295177739
35,15.392676760571382,1.2397156405869056,9.086676674842298,5.505905812178658,30.078530884359083,9.976243297177456,11.879958178285966,9.208665277059572,245773,4,0.049226561832322026,1294944744
36,15.252793504278822,1.3016306564299152,8.912703989464529,5.505905812178658,29.93501063791389,9.976243297177456,11.814047982907212,9.149618908532203,130205,4,0.0505939663276643,1300316845
37,15.112446937498937,1.363621449156047,8.740108326485302,5.505905812178658,29.79087475502282,9.976243297177456,11.748200096253205,9.090750099697596,130192,4,0.05196137082300658,1293343515
38,14.973934351592009,1.41935994752294,8.573927063073201,5.505905812178658,29.651643231325266,9.976243297177456,11.68350228381159,9.034937185441056,130139,4,0.053328775318348856,1297561884
39,14.844965075973693,1.4477164876295847,8.411140588122839,5.505905812178658,29.535826399672487,9.976243297177456,11.620299610125786,8.99289950648765,49326,4,0.05469617981369114,1301781461
40,14.715603959532459,1.4791297304210023,8.245455032799244,5.505905812178658,29.420509633838225,9.976242255814073,11.557141070763942,8.951034301948438,131546,4,0.05606358430903342,1299800749
41,14.591263543857995,1.5063364750757717,8.086571992946856,5.505905812178658,29.308652249731935,9.976242255814073,11.495828721600882,8.911413141362251,218352,4,0.05743098880437569,1299476349
42,14.473540646596248,1.5320357370996216,7.935316331646551,5.505905812178658,29.202658706795823,9.976242255814073,11.437616581688495,8.874316904399814,245776,4,0.05879839329971797,1298235026
43,14.354326205439294,1.561047572644454,7.786570029604713,5.505905812178658,29.0976630874846,9.976241214450674,11.380292320300399,8.837064823075968,118070,4,0.060165797795060254,1294503994
44,14.226513691500028,1.5830834887648106,7.673269683866919,5.534369158397794,28.96592006643729,9.961298705814722,11.324075799130261,8.786846189471964,49184,4,0.06153320229040253,1310730241
45,14.2918598306483,1.5384732614571226,8.083772026491735,4.704862030026277,29.014005248820943,9.979059734355351,11.268672021966621,8.884476848427935,2610,4,0.06290060678574481,1297532416
46,14.185728416695413,1.5614978585685568,7.940625832666811,4.704862030026277,28.918212436687067,9.979059734355351,11.214997718166579,8.851083101470856,50322,4,0.06426801128108708,1300438368
47,14.079333834221325,1.5845329000424977,7.800179290192636,4.704862030026277,28.822110886433187,9.979059734355351,11.161679779211878,8.817728785210491,50084,4,0.06563541577642937,1296720213
48,13.972675103163105,1.6075783929871414,7.659708530193205,4.704862030026277,28.72569910306591,9.979059734355351,11.108263815631831,8.784580159507831,50072,4,0.06700282027177164,1294823650
49,13.865751238585284,1.6306343445172111,7.520115029918755,4.704862030026277,28.62897558192401,9.979059734355351,11.054899659887814,8.751580044690487,50037,4,0.06837022476711392,1292658788
50,13.758561250649588,1.6537007617538273,7.38020745477885,4.704862030026277,28.53193880860019,9.979059734355351,11.001388340027347,8.718809318607843,49983,4,0.0697376292624562,1299591396
51,13.651104144584377,1.6767776518245985,7.239880607773851,4.704862030026277,28.43458725886202,9.979059734355351,10.94771190457108,8.686280712394465,50310,4,0.07110503375779847,1300425982
52,13.543378920653867,1.6998650218636084,7.099997312637467,4.704862030026277,28.3369193985721,9.979059734355351,10.894013736351445,8.653937106871544,49985,4,0.07247243825314076,1300323414
53,13.435384574127132,1.7229628790114286,6.959971286149619,4.704862030026277,28.238933683607517,9.979059734355351,10.840195697879553,8.621823462603603,50008,4,0.07383984274848304,1302703512
54,13.327120095246874,1.7460712304151187,6.819619091189791,4.704862030026277,28.140628559778445,9.979059734355351,10.786226790168643,8.589958330834708,50041,4,0.07520724724382531,1292719557
55,13.219472176634413,1.7680114817388002,6.680804327162664,4.725593794790934,28.032537616300655,9.967310929838883,10.732288387744392,8.553002012497247,245761,4,0.0765746517391676,1292692863
56,13.110642921803903,1.7911422567224686,6.541003545730415,4.725593794790934,27.933553262065708,9.967310929838883,10.678207785158719,8.52153222239688,49967,4,0.07794205623450987,1305269294
57,13.001540364225136,1.814283548849557,6.401675804035865,4.725593794790934,27.834244591794864,9.967310929838883,10.624108172255871,8.490256954147789,50067,4,0.07930946072985215,1293582074
58,12.892163473086605,1.837435365294631,6.2627234685344835,4.725593794790934,27.73461000897091,9.967310929838883,10.569972840086075,8.459185482617643,50056,4,0.08067686522519443,1290332044
59,12.76381057957243,1.856305849632328,6.168314720943538,4.768156784293079,27.592700909440023,9.944868479475016,10.515692887226068,8.405582754890936,49185,4,0.0820442697205367,1315198279
60,12.653383999311208,1.8795657326727722,6.032169430257359,4.768156784293079,27.49190086847808,9.944868479475016,10.46167421574792,8.374450620687572,49898,4,0.08341167421587899,1295045658
61,12.54957950515036,1.901386851714326,5.892572779450131,4.768156784293079,27.397074423199427,9.944868479475016,10.408939803880392,8.346544991554186,50333,4,0.08477907871122126,1288281305
62,12.42924757044316,1.9271409740093206,5.77969571149134,4.768156784293079,27.287480912764494,9.944867958093123,10.356098318515754,8.310180985894243,8801,4,0.08614648320656354,1298260135
63,12.32184623826443,1.9471119468176792,5.6489488671468315,4.780527386078729,27.181931573857117,9.938452703125272,10.303136452548342,8.27733579022346,50170,4,0.08751388770190582,1306596105
64,12.210693117511275,1.970329021065236,5.520236297966305,4.780527386078729,27.08014153843566,9.938452703125272,10.250063344030414,8.24655271684148,49972,4,0.0888812921972481,1299178191
65,12.259096113460936,1.9271531625422476,5.661201547345669,4.3368319152423975,27.084815254412785,9.923442825394854,10.198756803066482,8.294885610600533,48421,4,0.09024869669259038,1298606347
66,12.28739087231001,1.8958048338965723,5.669636904734561,4.014094441238706,27.092155695709376,9.926620433974163,10.147617196977231,8.341759127569032,48894,4,0.09161610118793266,1288742068
67,12.181366305932219,1.9179085822200037,5.549821404325199,4.014094441238706,26.99494835995798,9.926620433974163,10.097459921274712,8.311541967234882,50248,4,0.09298350568327493,1302451740
68,12.075495957054038,1.9445482287807996,5.425909819409633,4.014094441238706,26.899805419283716,9.926617302152485,10.04774519465323,8.281973231594515,129573,4,0.09435091017861721,1290217080
69,11.968958195430067,1.9667585747279088,5.315519274546426,4.014094441238706,26.80193244306167,9.926617302152485,9.998980038526211,8.25121710009335,50188,4,0.09571831467395948,1288926695
70,11.866533297019702,1.9852988787731742,5.2029336428507245,4.028326413337068,26.69945759810095,9.919121712651831,9.950278590455575,8.218431558887948,50169,4,0.09708571916930177,1291808746
71,11.765680848581754,2.0061599433425013,5.082877552140459,4.028326413337068,26.606710418196833,9.919121712651831,9.901479481375075,8.19134930642314,49395,4,0.09845312366464405,1287955915
72,11.662108743538726,2.0275428383830003,4.966778532595856,4.028326413337068,26.511393642603363,9.919121712651831,9.85254531385164,8.163119159225802,50237,4,0.09982052815998632,1288665860
73,11.556214400800053,2.0493626287513256,4.856436356805379,4.028326413337068,26.41386787234101,9.919121712651831,9.803888230781112,8.133699559235746,50347,4,0.1011879326553286,1292688288
74,11.456316957033687,2.069907429254385,4.738083672681016,4.028326413337068,26.321798412928633,9.919121712651831,9.755592432981103,8.10766212190707,49376,4,0.10255533715067089,1285872907
75,11.359117059982992,2.089860921812409,4.6173733915693855,4.028326413337068,26.232152926646126,9.919121712651831,9.707658737666636,8.083188350931982,229432,4,0.10392274164601316,1290602100
76,11.265470253560366,2.1090510351553617,4.497093571120404,4.028326413337068,26.145726304518305,9.919121712651831,9.660798215057222,8.060314584549513,49926,4,0.10529014614135544,1303960917
77,11.17246414600947,2.1280769276298486,4.377964298490795,4.028326413337068,26.059834512722464,9.919121712651831,9.614298001806914,8.037850516676482,49916,4,0.10665755063669771,1291426695
78,11.120528730376797,2.014560059986702,4.28580529788824,4.03204920606219,25.966795850678146,9.991448667636226,9.568531302104718,8.032361056818868,491506,4,0.10802495513204,1288788071
79,11.095028147113768,2.0047634748382843,4.278181459621568,3.7724351266510863,25.960577023212323,10.027825629342287,9.52313514346322,8.062475405938523,289420,4,0.10939235962738228,1291947940
80,11.001189270184677,2.0238690362026834,4.16997592039984,3.7724351266510863,25.87377329049865,10.027825629342287,9.478178045546537,8.038827173555491,49393,4,0.11075976412272455,1288992607
81,10.91348369502702,2.0416959222926567,4.05109189384331,3.7724351266510863,25.792591081341254,10.027825629342287,9.433187224749602,8.018937742999222,50440,4,0.11212716861806683,1287134695
82,10.891957436080084,2.031283759537911,4.04201558586014,3.519568810855395,25.786337584791323,10.059461890630125,9.388437511292496,8.049405063491982,580247,4,0.11349457311340912,1289974303
83,10.804055509375848,2.055804100891682,3.930116534571645,3.519568810855395,25.710014103813368,10.059459801715075,9.34650314353717,8.029549148699445,84585,4,0.11486197760875139,1288208186
84,10.72106599499632,2.072615058012198,3.824117118918854,3.519568810855395,25.63311450582756,10.059459801715075,9.304990215054234,8.010414668406979,129856,4,0.11622938210409367,1285536979
85,10.640469431808805,2.0889166814343807,3.7218779666035138,3.519568810855395,25.558389118094063,10.059459801715075,9.264780301751872,7.991974770769745,50472,4,0.11759678659943594,1299547723
86,10.643722277635709,2.045579013190229,3.7305663946656002,3.254243056565407,25.566047508361752,10.108653854927457,9.224802017557693,8.03332927349745,49086,4,0.11896419109477822,1304746353
87,10.85957321160431,1.7949177227061466,3.5479858234152335,3.544287589709738,25.438870836391164,9.925683562523252,9.185219791058307,8.018187719645532,245772,4,0.12033159559012051,1286047850
88,10.781356735867467,1.8106759669453667,3.4473436641950017,3.544287589709738,25.366051480940836,9.925683562523252,9.145899833363611,8.000345958420654,318585,4,0.12169900008546278,1289306778
89,10.706412428279306,1.8257536361042734,3.3488105848655247,3.544287589709738,25.296240777819662,9.925683562523252,9.107864763216961,7.9837015086833345,50611,4,0.12306640458080506,1288449267
90,10.68613581915119,1.8145611569297249,3.3488105848655247,3.3097206389267932,25.296240777819662,9.964044255587842,9.069918872213456,8.013075973101362,289498,4,0.12443380907614734,1308122672
91,10.606784018884468,1.830498828877829,3.259174394593568,3.3097206389267932,25.222295709152675,9.964044255587842,9.03208630767053,7.99380950048115,49383,4,0.12580121357148963,1302688094
92,10.526007788878864,1.8466986718778302,3.1717729618544492,3.3097206389267932,25.14698068505928,9.964044255587842,8.994204167030842,7.9739167947564145,239356,4,0.12716861806683188,1288657795
93,10.555501948450095,1.8144813798506174,3.241773327040056,3.010278417385959,25.153784432443395,9.966177780670613,8.956999547640121,8.009914273020847,48682,4,0.12853602256217417,1289271887
94,10.479744689801503,1.8296533527484478,3.150027051481737,3.010278417385959,25.083101628568055,9.966177780670613,8.919830486776052,7.992325048840938,1949,4,0.12990342705751645,1284304217
95,10.398280395662741,1.845944684226242,3.069737991398758,3.010278417385959,25.007051828617012,9.966177780670613,8.882911849660221,7.9713802400852565,50236,4,0.13127083155285874,1282601184
96,10.320536918670557,1.861469170034864,2.9846614857850597,3.010278417385959,24.934434693622013,9.966177780670613,8.846259744361511,7.952582330640663,49407,4,0.13263823604820102,1293346045
97,10.240505155549926,1.8841211067281154,2.8916180075805413,3.010278417385959,24.864522248962476,9.966176730659784,8.8095369444778,7.934760942384944,439198,4,0.13400564054354328,1289364380
98,10.29783476075052,1.8420500569094518,3.0547391136690294,2.6147305304733366,24.87918316603268,9.951083219367018,8.77327014120034,7.976872762308526,48183,4,0.13537304503888556,1290051037
99,10.21641461797122,1.85826758604757,2.9801771147417404,2.6147305304733366,24.80303607155943,9.951083219367018,8.737284856693385,7.955295228689877,49358,4,0.13674044953422784,1296316706
100,10.141757511713696,1.8731167309809096,2.8978024449105657,2.6147305304733366,24.733175465256444,9.951083219367018,8.701944317116995,7.937347404472346,49425,4,0.13810785402957013,1286651467
101,10.066976143944597,1.8879702060341137,2.81589191947212,2.6147305304733366,24.66316157814875,9.951083219367018,8.666635599573324,7.919455618966186,49400,4,0.1394752585249124,1281856363
102,9.990770156555556,1.9030857011584554,2.7401090795687773,2.6147305304733366,24.591775765226576,9.951083219367018,8.631925742058286,7.900431184957582,50378,4,0.14084266302025467,1291417532
103,9.919209657157037,1.917260551595651,2.6595554143016793,2.6147305304733366,24.524706535888992,9.951083219367018,8.597757651463953,7.883879407843107,49756,4,0.14221006751559695,1283884215
104,9.843014153402128,1.8724092500509617,2.6595554143016793,2.3881516475473687,24.524706535888992,10.097313797560568,8.56419179979195,7.921616384018656,308625,4,0.14357747201093923,1284477336
105,9.82136548176287,1.8617109429621697,2.721960980244707,2.127858991103014,24.52226500435307,10.133820519077114,8.531496986583823,7.949624700675659,289418,4,0.14494487650628152,1294133869
106,9.75181070730583,1.8754535216346675,2.6494476455360814,2.127858991103014,24.45708873971456,10.133820519077114,8.49924668739521,7.932872925484829,49430,4,0.1463122810016238,1286974911
107,9.689119609185504,1.8878250132800414,2.5652823632916135,2.127858991103014,24.398316553028298,10.133820519077114,8.467037174827597,7.920219245560376,50621,4,0.14767968549696608,1284207039
108,9.626341353509641,1.9001995100142555,2.482671505673616,2.127858991103014,24.339436486916366,10.133820519077114,8.435054727715668,7.9074884864433335,49461,4,0.14904708999230834,1292953739
109,9.519767612705703,1.9875939524439785,2.4048729869275287,2.127858991103014,24.247001136736714,10.13381562253686,8.403485050408966,7.871759866031501,64943,4,0.15041449448765062,1282246489
110,9.452374377260815,2.000853832685866,2.3325238467382303,2.127858991103014,24.183723146519014,10.13381562253686,8.371858302807299,7.856397228316991,49739,4,0.1517818989829929,1291707568
111,9.389266435371312,2.0132558015088784,2.2534985731819925,2.127858991103014,24.124441348198715,10.13381562253686,8.340356128650129,7.843587722252618,49765,4,0.1531493034783352,1287176374
112,9.32431376290751,2.0260054125160827,2.180698350122817,2.127858991103014,24.063398941622324,10.13381562253686,8.309348513468102,7.829437034322587,50606,4,0.15451670797367748,1283917445
113,9.252230328380687,2.0463424672305046,2.1143648905603247,2.127858991103014,23.996392321395,10.133813524019605,8.27850042044819,7.811414852986974,117380,4,0.15588411246901973,1289600013
114,9.188842996298607,2.0587555008383256,2.040632465413845,2.127858991103014,23.936764101653342,10.133813524019605,8.24777792988779,7.7982164849953035,535366,4,0.15725151696436201,1295128260
115,9.123602562739977,2.071516488192936,1.9702317834529548,2.127858991103014,23.87536464991059,10.133813524019605,8.217064666569847,7.784034994231206,535373,4,0.1586189214597043,1286504339
116,9.10313880432636,2.060540969199248,2.0427616305318654,1.8677113243015997,23.87411885981813,10.170299912310153,8.18642858341456,7.811071840424726,289413,4,0.15998632595504658,1287958108
117,9.043536910728916,2.073217733229258,1.9633395172203054,1.8677113243015997,23.8188912614001,10.170298863343762,8.156165935037324,7.800247246175916,438331,4,0.16135373045038887,1285230281
118,8.979875344262236,2.0856388415331155,1.8963589918897947,1.8677113243015997,23.758933722180924,10.170298863343762,8.126469514585239,7.786285416772493,535386,4,0.16272113494573112,1284222340
119,8.986068573775054,2.042069003779192,1.9054171422254795,1.6647192585787463,23.766976320607764,10.21612872965932,8.096896504770925,7.823058124502038,48401,4,0.1640885394410734,1285260346
120,8.922326508090624,2.054488672603306,1.8414274341121355,1.6647192585787463,23.706920481294144,10.21612872965932,8.067668514056379,7.808699130233004,535403,4,0.1654559439364157,1288113343
121,8.860712963525325,2.0664799708533255,1.7740675781266435,1.6647192585787463,23.64884421026346,10.21612872965932,8.038492118501138,7.795662951716802,535383,4,0.16682334843175797,1288642964
122,8.802125038733564,2.0780425954489843,1.7021317413957031,1.6647192585787463,23.593485540516685,10.21612872965932,8.009438817388833,7.7843795947988115,49491,4,0.16819075292710026,1284948948
123,8.745240524769683,2.089089937271915,1.6304456366640723,1.6647192585787463,23.5398217828934,10.21612872965932,7.980907644972857,7.773848752408302,8863,4,0.1695581574224425,1291267717
124,8.685168197782835,2.1038522270740714,1.5647486807232969,1.6647192585787463,23.48140803642295,10.21612872965932,7.952670855040203,7.760520135952816,87238,4,0.1709255619177848,1284309483
125,8.628137641394467,2.1149051563729975,1.4950092412005853,1.6647192585787463,23.427560290534924,10.21612872965932,7.92441005295684,7.749904785260893,8875,4,0.17229296641312708,1278981837
126,8.568357403929967,2.1264787559099583,1.4333741064855976,1.6647192585787463,23.37109286563313,10.21612872965932,7.896691853366119,7.737304942428269,235837,4,0.17366037090846936,1286951645
127,8.512074734857498,2.1373637877525073,1.3663571112635033,1.6647192585787463,23.31790723167784,10.21612872965932,7.869091808964903,7.726797641077572,3027,4,0.17502777540381165,1288504158
128,8.4352034719592,2.092371952107192,1.3663571112635033,1.47603999578956,23.31790723167784,10.361820271683614,7.841616672413484,7.764477967098588,309142,4,0.17639517989915393,1289318415
129,8.382131764395076,2.099986660670817,1.3005716057701333,1.4880718793354886,23.259979829634084,10.355423754059476,7.81436091564418,7.750827536376578,50222,4,0.1777625843944962,1287834589
130,8.305263379514502,2.054984921077771,1.3005716057701333,1.3013936605055674,23.259979829634084,10.500815828145246,7.787168204107883,7.789301826731099,445791,4,0.17912998888983847,1283458338
131,8.246532408893243,2.066297823145231,1.2430892641120586,1.3013936605055674,23.204493096031,10.500815828145246,7.760437013472057,7.776922237224157,49516,4,0.18049739338518075,1288769019
132,8.187726155049292,2.0776132335848656,1.1872067600689955,1.3013936605055674,23.148911976403816,10.500815828145246,7.733944602292965,7.764387567274723,49542,4,0.18186479788052304,1284237270
133,8.13469106880021,2.0955848421163967,1.1169421062724745,1.3013936605055674,23.095920714628765,10.500815828145246,7.707558036744776,7.754093984448948,132889,4,0.18323220237586532,1284008614
134,8.082495126205789,2.1056102188729695,1.052419418268386,1.3013936605055674,23.04654706364332,10.500815828145246,7.681546885940212,7.745267621785584,426271,4,0.18459960687120758,1283073867
135,8.045388078008894,2.082394194883768,1.052419418268386,1.1365037840998327,23.04654706364332,10.572330574743688,7.655930518941315,7.774978403669036,483371,4,0.18596701136654986,1283537021
136,7.994921994122193,2.092073806513144,0.9893095210735574,1.1365037840998327,22.998805225536238,10.572330574743688,7.630657484348109,7.766633101575649,8811,4,0.18733441586189215,1282850375
137,7.9412410501845025,2.102360405423242,0.9317648112593021,1.1365037840998327,22.948003214483425,10.572330574743688,7.605367306698999,7.756485558345857,50492,4,0.18870182035723443,1291996460
138,7.890660555188904,2.112043804056871,0.8690151525716844,1.1365037840998327,22.9001175771277,10.572330574743688,7.58011190796478,7.748237012577527,640341,4,0.1900692248525767,1282212863
139,7.836857842751936,2.124496587240174,0.8090304928669553,1.1365037840998327,22.84980633265751,10.572329354179002,7.554837398965902,7.738544075499243,2251,4,0.19143662934791897,1282480729
140,7.786162547135667,2.1341841853237886,0.7465591327818177,1.1365037840998327,22.801776716076688,10.572329354179002,7.529585953266133,7.730407949073943,8899,4,0.19280403384326125,1295201001
141,7.735411449875091,2.1438736215258527,0.6846382636484982,1.1365037840998327,22.75367682847319,10.572329354179002,7.504405550300245,7.722267542792812,8882,4,0.19417143833860354,1286021224
142,7.679627491660785,2.154072461373564,0.634221793569182,1.1385084092671456,22.699480266909983,10.571269179298557,7.479529933679871,7.7100915854598675,535424,4,0.19553884283394582,1283105808
